name,team,pos,wk,opp,TGTS,REC,PCT,YDS,TD,LNG,Y/T,Y/R,ATT,YDS,AVG,TD,FUM,LST,FPTS/G,FPTS
 Kendall HintonF/OT • 19 - 16 @ LAC,DEN,WR,6,LAC,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Jamal AgnewF • 20 - 16 vs. TEN,JAX,WR,18,TEN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Scotty MillerF • 30 - 17 @ ATL,TB,WR,18,ATL,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 Tyron JohnsonF • 17 - 29 vs. PHI,HOU,WR,9,PHI,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Zach PascalF • 17 - 29 @ HOU,PHI,WR,9,HOU,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Rashid ShaheedF • 27 - 20 vs. LAR,NO,WR,11,LAR,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 Kendrick BourneF • 10 - 3 vs. NYJ,NE,WR,11,NYJ,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Jalen TolbertF • 3 - 40 @ MIN,DAL,WR,11,MIN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Trent SherfieldF • 20 - 7 vs. NE,MIA,WR,1,NE,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 Darnell MooneyF • 19 - 10 vs. SF,CHI,WR,1,SF,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,1.8,1.8
 Josh ReynoldsF • 24 - 6 @ DAL,DET,WR,7,DAL,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 Laviska Shenault Jr.F • 21 - 3 vs. TB,CAR,WR,7,TB,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Jamal AgnewF • 3 - 19 @ NYJ,JAX,WR,16,NYJ,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Tyquan ThorntonF • 18 - 22 vs. CIN,NE,WR,16,CIN,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,1.8,1.8
 Demarcus RobinsonF • 19 - 17 vs. CIN,BAL,WR,5,CIN,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 Tylan WallaceF • 19 - 17 vs. CIN,BAL,WR,5,CIN,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 Trent TaylorF • 16 - 20 @ TEN,CIN,WR,12,TEN,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 Terrace Marshall Jr.F • 23 - 10 vs. DEN,CAR,WR,12,DEN,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,1.8,1.8
 Tre'Quan SmithF • 13 - 0 @ SF,NO,WR,12,SF,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Anthony SchwartzF • 14 - 27 @ HOU,CLE,WR,13,HOU,1,1,100,12,0,12,12,12,1,6,6,0,1,1,1.8,1.8
 Velus Jones Jr.F • 7 - 12 vs. WAS,CHI,WR,6,WAS,1,1,100,10,0,10,10,10,1,8,8,0,1,1,1.8,1.8
 Ashton DulinF • 20 - 17 vs. KC,IND,WR,3,KC,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 Cedrick Wilson Jr.F • 39 - 17 vs. CLE,MIA,WR,10,CLE,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 A.J. BrownF • 21 - 32 vs. WAS,PHI,WR,10,WAS,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,1.7,1.7
 Noah BrownF • 13 - 27 @ TEN,DAL,WR,17,TEN,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,1.7,1.7
 Andre BaccelliaF • 20 - 19 @ ATL,ARI,WR,17,ATL,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Jamison CrowderF • 20 - 23 @ BAL,BUF,WR,4,BAL,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,1.7,1.7
 Julio JonesF • 31 - 41 vs. KC,TB,WR,4,KC,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Samori ToureF • 19 - 28 @ CHI,GB,WR,13,CHI,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 Scotty MillerF • 17 - 16 vs. NO,TB,WR,13,NO,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Tee HigginsF • 27 - 16 vs. BAL,CIN,WR,18,BAL,7,1,14.3,7,0,7,1,7,0,0,0,0,0,0,1.7,1.7
 N'Keal HarryF • 13 - 29 vs. MIN,CHI,WR,18,MIN,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Marquise BrownF • 38 - 13 @ SF,ARI,WR,18,SF,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,1.7,1.7
 Jalen CampF • 17 - 29 vs. PHI,HOU,WR,9,PHI,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 Devin DuvernayF • 13 - 3 vs. CAR,BAL,WR,11,CAR,1,1,100,3,0,3,3,3,1,4,4,0,0,0,1.7,1.7
 Zach PascalF • 35 - 38 @ DET,PHI,WR,1,DET,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 Maurice AlexanderF • 27 - 31 vs. MIA,DET,WR,8,MIA,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 Allen LazardF • 24 - 12 vs. LAR,GB,WR,15,LAR,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Brandon PowellF • 24 - 12 @ GB,LAR,WR,15,GB,2,1,50,4,0,4,2,4,1,3,3,0,0,0,1.7,1.7
 David BellF • 23 - 20 @ BAL,CLE,WR,7,BAL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 Tim JonesF • 17 - 23 vs. NYG,JAX,WR,7,NYG,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 Mack HollinsF • 13 - 10 @ PIT,LV,WR,16,PIT,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Steven SimsF • 13 - 10 vs. LV,PIT,WR,16,LV,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 Kyle PhilipsF • 17 - 21 @ WAS,TEN,WR,5,WAS,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Cam SimsF • 17 - 21 vs. TEN,WAS,WR,5,TEN,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 James Proche IIF • 19 - 17 vs. CIN,BAL,WR,5,CIN,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Equanimeous St. BrownF • 31 - 10 @ NYJ,CHI,WR,12,NYJ,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Andre BaccelliaF • 24 - 25 vs. LAC,ARI,WR,12,LAC,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
 Gunner OlszewskiF • 14 - 16 vs. BAL,PIT,WR,14,BAL,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Skyy MooreF • 28 - 34 @ DEN,KC,WR,14,DEN,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Trent SherfieldF • 23 - 17 @ LAC,MIA,WR,14,LAC,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,1.7,1.7
 A.J. GreenF • 13 - 27 vs. NE,ARI,WR,14,NE,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
 Steven SimsF • 28 - 14 vs. CLE,PIT,WR,18,CLE,0,0,0,0,0,0,0,0,1,16,16,0,1,0,1.6,1.6
 David BellF • 29 - 17 vs. PIT,CLE,WR,3,PIT,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Khalil ShakirF/OT • 30 - 33 vs. MIN,BUF,WR,10,MIN,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
 Skyy MooreF • 27 - 17 vs. JAX,KC,WR,10,JAX,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Curtis SamuelF • 10 - 24 vs. CLE,WAS,WR,17,CLE,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
 Dyami BrownF • 25 - 10 @ DAL,WAS,WR,4,DAL,4,1,25,6,0,6,1.5,6,0,0,0,0,0,0,1.6,1.6
 Greg DortchF • 16 - 26 @ CAR,ARI,WR,4,CAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Ray-Ray McCloud IIIF • 24 - 9 vs. LAR,SF,WR,4,LAR,3,1,33.3,6,0,6,2,6,0,0,0,0,1,0,1.6,1.6
 Dax MilneF • 36 - 27 @ DET,WAS,WR,2,DET,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 David BellF • 30 - 31 vs. NYJ,CLE,WR,2,NYJ,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Dee EskridgeF • 27 - 7 @ SF,SEA,WR,2,SF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Robert WoodsF • 35 - 10 @ PHI,TEN,WR,13,PHI,5,1,20,6,0,6,1.2,6,0,0,0,0,0,0,1.6,1.6
 C.J. BoardF • 35 - 10 @ PHI,TEN,WR,13,PHI,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Cam SimsF • 7 - 12 @ CHI,WAS,WR,6,CHI,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
 Trent SherfieldF • 16 - 24 vs. MIN,MIA,WR,6,MIN,4,1,25,6,0,6,1.5,6,0,0,0,0,0,0,1.6,1.6
 Tre'Quan SmithF • 7 - 10 vs. CAR,NO,WR,18,CAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Andre BaccelliaF • 38 - 13 @ SF,ARI,WR,18,SF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 N'Keal HarryF • 32 - 35 vs. MIA,CHI,WR,9,MIA,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
 Braxton BerriosF • 20 - 17 vs. BUF,NYJ,WR,9,BUF,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
 Jeff SmithF • 20 - 17 vs. BUF,NYJ,WR,9,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Marquez CallawayF • 27 - 20 vs. LAR,NO,WR,11,LAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Hunter RenfrowF • 24 - 0 @ NO,LV,WR,8,NO,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
 Equanimeous St. BrownF • 49 - 29 @ DAL,CHI,WR,8,DAL,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
 Phillip DorsettF • 10 - 17 vs. TEN,HOU,WR,8,TEN,5,1,20,6,0,6,1.2,6,0,0,0,0,0,0,1.6,1.6
 Michael Woods II OF • 32 - 13 vs. CIN,CLE,WR,8,CIN,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
 Tutu AtwellF • 24 - 12 @ GB,LAR,WR,15,GB,4,1,25,10,0,10,2.5,10,1,-4,-4,0,0,0,1.6,1.6
 Adam ThielenF • 27 - 24 vs. NYG,MIN,WR,16,NYG,5,1,20,6,0,6,1.2,6,0,0,0,0,0,0,1.6,1.6
 Zach PascalF • 40 - 34 @ DAL,PHI,WR,16,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 David BellF • 28 - 30 vs. LAC,CLE,WR,5,LAC,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Jacob HarrisF • 26 - 10 @ KC,LAR,WR,12,KC,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
 Dyami BrownF • 12 - 20 vs. NYG,WAS,WR,15,NYG,2,0,0,0,0,0,0,0,1,15,15,0,0,0,1.5,1.5
 Treylon BurksF • 14 - 19 vs. HOU,TEN,WR,16,HOU,2,0,0,0,0,0,0,0,1,15,15,0,0,0,1.5,1.5
 Trent SherfieldF • 21 - 19 vs. BUF,MIA,WR,3,BUF,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 Jauan JenningsF • 11 - 10 @ DEN,SF,WR,3,DEN,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
 Josh ReynoldsF • 41 - 10 vs. CHI,DET,WR,17,CHI,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 KhaDarel HodgeF • 20 - 19 vs. ARI,ATL,WR,17,ARI,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 K.J. OsbornF • 25 - 28 @ NO,MIN,WR,4,NO,2,1,50,6,0,6,3,6,1,-1,-1,0,0,0,1.5,1.5
 David Sills VF • 20 - 12 vs. CHI,NYG,WR,4,CHI,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
 Cole BeasleyF • 31 - 41 vs. KC,TB,WR,4,KC,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 Dax MilneF • 7 - 12 @ CHI,WAS,WR,6,CHI,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 Keelan ColeF • 13 - 31 vs. KC,LV,WR,18,KC,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
 Byron PringleF • 13 - 29 vs. MIN,CHI,WR,18,MIN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 River CracraftF • 11 - 6 vs. NYJ,MIA,WR,18,NYJ,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 Tyquan ThorntonF • 26 - 3 vs. IND,NE,WR,9,IND,4,1,25,5,0,5,1.2,5,0,0,0,0,0,0,1.5,1.5
 Devin DuvernayF • 13 - 27 @ NO,BAL,WR,9,NO,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 Tyquan ThorntonF • 10 - 3 vs. NYJ,NE,WR,11,NYJ,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
 Mike ThomasF/OT • 20 - 23 vs. PIT,CIN,WR,1,PIT,5,1,20,5,0,5,1,5,0,0,0,0,0,0,1.5,1.5
 Wan'Dale Robinson OF • 20 - 21 @ TEN,NYG,WR,1,TEN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 David Sills VF • 27 - 13 @ SEA,NYG,WR,8,SEA,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
 Trent TaylorF • 32 - 13 @ CLE,CIN,WR,8,CLE,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 Kadarius ToneyF/OT • 24 - 30 @ HOU,KC,WR,15,HOU,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 Trenton IrwinF • 23 - 34 @ TB,CIN,WR,15,TB,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
 DeAndre CarterF • 17 - 14 vs. TEN,LAC,WR,15,TEN,2,1,50,15,0,15,7.5,15,1,-10,-10,0,0,0,1.5,1.5
 Jason Moore Jr.F • 23 - 37 vs. SEA,LAC,WR,7,SEA,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
 Michael Woods II OF • 10 - 17 vs. NO,CLE,WR,16,NO,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 Skyy MooreF • 24 - 10 vs. SEA,KC,WR,16,SEA,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
 Noah BrownF • 40 - 34 vs. PHI,DAL,WR,16,PHI,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
 Randall CobbF • 20 - 26 @ MIA,GB,WR,16,MIA,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
 Julio JonesF/OT • 16 - 19 @ ARI,TB,WR,16,ARI,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
 Trent Sherfield,MIA,WR,5,NYJ,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
